id,cogency_crowd,cogency_mean_crowd,effectiveness_crowd,effectiveness_mean_crowd,reasonableness_crowd,reasonableness_mean_crowd,overall_crowd,overall_mean_crowd,argumentative_crowd,argumentative_majority_crowd,cogency_experts,cogency_mean_experts,effectiveness_experts,effectiveness_mean_experts,reasonableness_experts,reasonableness_mean_experts,overall_experts,overall_mean_experts,argumentative_experts,argumentative_majority_experts,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority
RxtHnT8DmiILHR2xVic9tw,"(2, 'n/a', 'n/a', 3, 4, 4, 4, 4, 4, 'n/a', 5, 4, 'n/a', 5)",3.9,"(2, 'n/a', 'n/a', 3, 5, 4, 4, 4, 4, 'n/a', 5, 5, 'n/a', 5)",4.1,"(2, 'n/a', 'n/a', 3, 4, 4, 4, 4, 4, 'n/a', 5, 4, 'n/a', 5)",3.9,"(2, 'n/a', 'n/a', 3, 4, 4, 4, 4, 4, 'n/a', 5, 4, 'n/a', 5)",3.9,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(2, 'n/a', 'n/a', 3, 4, 4, 4, 4, 4, 'n/a', 5, 4, 'n/a', 5)(4, 'n/a')",3.95,"(2, 'n/a', 'n/a', 3, 5, 4, 4, 4, 4, 'n/a', 5, 5, 'n/a', 5)(4, 'n/a')",4.05,"(2, 'n/a', 'n/a', 3, 4, 4, 4, 4, 4, 'n/a', 5, 4, 'n/a', 5)(4, 'n/a')",3.95,"(2, 'n/a', 'n/a', 3, 4, 4, 4, 4, 4, 'n/a', 5, 4, 'n/a', 5)(4, 'n/a')",3.95,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
SePM81wZPh1BUJFPZLZzvQ,"(2, 'n/a', 'n/a', 1, 4, 3, 'n/a', 3, 4, 4, 3, 3, 'n/a', 4)",3.1,"(2, 'n/a', 'n/a', 1, 2, 2, 'n/a', 2, 2, 3, 3, 2, 'n/a', 5)",2.4,"(2, 'n/a', 'n/a', 1, 4, 3, 'n/a', 2, 2, 3, 3, 2, 'n/a', 4)",2.6,"(2, 'n/a', 'n/a', 1, 4, 3, 'n/a', 2, 2, 3, 3, 2, 'n/a', 4)",2.6,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(3, 'n/a')",3.0,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(1, 'n/a')",1,"(2, 'n/a', 'n/a', 1, 4, 3, 'n/a', 3, 4, 4, 3, 3, 'n/a', 4)(3, 'n/a')",3.05,"(2, 'n/a', 'n/a', 1, 2, 2, 'n/a', 2, 2, 3, 3, 2, 'n/a', 5)(4, 'n/a')",3.2,"(2, 'n/a', 'n/a', 1, 4, 3, 'n/a', 2, 2, 3, 3, 2, 'n/a', 4)(3, 'n/a')",2.8,"(2, 'n/a', 'n/a', 1, 4, 3, 'n/a', 2, 2, 3, 3, 2, 'n/a', 4)(3, 'n/a')",2.8,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1, 'n/a')",1
a9tq0kJQYT6NpfdkY8n7eQ,"(2, 'n/a', 'n/a', 3, 4, 3, 'n/a', 3, 4, 3, 3, 5, 'n/a', 5)",3.5,"(1, 'n/a', 'n/a', 3, 2, 2, 'n/a', 3, 4, 3, 3, 4, 'n/a', 5)",3.0,"(2, 'n/a', 'n/a', 3, 5, 4, 'n/a', 2, 4, 2, 3, 5, 'n/a', 5)",3.5,"(2, 'n/a', 'n/a', 3, 4, 3, 'n/a', 3, 4, 2, 3, 5, 'n/a', 5)",3.4,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"(2, 'n/a', 'n/a', 3, 4, 3, 'n/a', 3, 4, 3, 3, 5, 'n/a', 5)(4,)",3.75,"(1, 'n/a', 'n/a', 3, 2, 2, 'n/a', 3, 4, 3, 3, 4, 'n/a', 5)(4,)",3.5,"(2, 'n/a', 'n/a', 3, 5, 4, 'n/a', 2, 4, 2, 3, 5, 'n/a', 5)(4,)",3.75,"(2, 'n/a', 'n/a', 3, 4, 3, 'n/a', 3, 4, 2, 3, 5, 'n/a', 5)(4,)",3.7,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1,)",1
ZBQuKsmgqkpbApHWkZ1fTw,"(3, 'n/a', 'n/a', 2, 4, 3, 'n/a', 3, 4, 2, 2, 2, 'n/a', 2)",2.7,"(2, 'n/a', 'n/a', 2, 3, 4, 'n/a', 2, 4, 3, 2, 3, 'n/a', 3)",2.8,"(2, 'n/a', 'n/a', 2, 4, 3, 'n/a', 2, 4, 2, 2, 3, 'n/a', 1)",2.5,"(2, 'n/a', 'n/a', 2, 4, 3, 'n/a', 2, 4, 2, 2, 3, 'n/a', 2)",2.6,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(2,)",2.0,"(2,)",2.0,"(2,)",2.0,"(2,)",2.0,"(1,)",1,"(3, 'n/a', 'n/a', 2, 4, 3, 'n/a', 3, 4, 2, 2, 2, 'n/a', 2)(2,)",2.35,"(2, 'n/a', 'n/a', 2, 3, 4, 'n/a', 2, 4, 3, 2, 3, 'n/a', 3)(2,)",2.4,"(2, 'n/a', 'n/a', 2, 4, 3, 'n/a', 2, 4, 2, 2, 3, 'n/a', 1)(2,)",2.25,"(2, 'n/a', 'n/a', 2, 4, 3, 'n/a', 2, 4, 2, 2, 3, 'n/a', 2)(2,)",2.3,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1,)",1
1yz7wBnTusZAw9VgoLfvLA,"(4, 'n/a', 'n/a', 4, 4, 4, 4, 3, 4, 'n/a', 2, 5, 'n/a', 5)",3.9,"(4, 'n/a', 'n/a', 4, 3, 4, 4, 3, 4, 'n/a', 2, 5, 'n/a', 5)",3.8,"(4, 'n/a', 'n/a', 4, 4, 3, 5, 2, 4, 'n/a', 2, 4, 'n/a', 5)",3.7,"(4, 'n/a', 'n/a', 4, 4, 4, 4, 3, 4, 'n/a', 2, 5, 'n/a', 5)",3.9,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 4, 4, 4, 4, 3, 4, 'n/a', 2, 5, 'n/a', 5)(4, 'n/a')",3.95,"(4, 'n/a', 'n/a', 4, 3, 4, 4, 3, 4, 'n/a', 2, 5, 'n/a', 5)(4, 'n/a')",3.9,"(4, 'n/a', 'n/a', 4, 4, 3, 5, 2, 4, 'n/a', 2, 4, 'n/a', 5)(4, 'n/a')",3.85,"(4, 'n/a', 'n/a', 4, 4, 4, 4, 3, 4, 'n/a', 2, 5, 'n/a', 5)(4, 'n/a')",3.95,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
zGuJvJ2JjgKQJbuwA0wtfg,"(3, 'n/a', 3, 2, 4, 4, 4, 'n/a', 4, 'n/a', 3, 3, 'n/a', 5)",3.5,"(3, 'n/a', 3, 2, 3, 4, 5, 'n/a', 4, 'n/a', 3, 4, 'n/a', 5)",3.6,"(3, 'n/a', 3, 2, 4, 4, 4, 'n/a', 4, 'n/a', 3, 2, 'n/a', 5)",3.4,"(3, 'n/a', 3, 2, 4, 4, 4, 'n/a', 4, 'n/a', 3, 3, 'n/a', 5)",3.5,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(3, 'n/a', 3, 2, 4, 4, 4, 'n/a', 4, 'n/a', 3, 3, 'n/a', 5)(4, 'n/a')",3.75,"(3, 'n/a', 3, 2, 3, 4, 5, 'n/a', 4, 'n/a', 3, 4, 'n/a', 5)(4, 'n/a')",3.8,"(3, 'n/a', 3, 2, 4, 4, 4, 'n/a', 4, 'n/a', 3, 2, 'n/a', 5)(3, 'n/a')",3.2,"(3, 'n/a', 3, 2, 4, 4, 4, 'n/a', 4, 'n/a', 3, 3, 'n/a', 5)(4, 'n/a')",3.75,"(1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
jT4DPT6-i4krTD2utJli6g,"(2, 'n/a', 'n/a', 3, 3, 2, 5, 3, 3, 'n/a', 2, 3, 'n/a', 5)",3.1,"(1, 'n/a', 'n/a', 3, 1, 2, 5, 2, 3, 'n/a', 2, 2, 'n/a', 5)",2.6,"(2, 'n/a', 'n/a', 3, 2, 3, 5, 2, 3, 'n/a', 2, 2, 'n/a', 5)",2.9,"(2, 'n/a', 'n/a', 3, 2, 2, 5, 2, 3, 'n/a', 2, 2, 'n/a', 5)",2.8,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 4)",4.0,"(3, 3)",3.0,"(3, 4)",3.5,"(3, 4)",3.5,"(1, 1)",1,"(2, 'n/a', 'n/a', 3, 3, 2, 5, 3, 3, 'n/a', 2, 3, 'n/a', 5)(4, 4)",3.55,"(1, 'n/a', 'n/a', 3, 1, 2, 5, 2, 3, 'n/a', 2, 2, 'n/a', 5)(3, 3)",2.8,"(2, 'n/a', 'n/a', 3, 2, 3, 5, 2, 3, 'n/a', 2, 2, 'n/a', 5)(3, 4)",3.2,"(2, 'n/a', 'n/a', 3, 2, 2, 5, 2, 3, 'n/a', 2, 2, 'n/a', 5)(3, 4)",3.15,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1, 1)",1
FgO2JLhqgg71nj-S14u-Dg,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 5, 4, 4, 'n/a', 3, 3, 4, 3)",3.7,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 5, 3, 4, 'n/a', 2, 4, 4, 3)",3.7,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 5, 3, 4, 'n/a', 3, 3, 4, 2)",3.5,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 5, 3, 4, 'n/a', 3, 3, 4, 3)",3.6,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 5, 4, 4, 'n/a', 3, 3, 4, 3)(4, 'n/a')",3.85,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 5, 3, 4, 'n/a', 2, 4, 4, 3)(4, 'n/a')",3.85,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 5, 3, 4, 'n/a', 3, 3, 4, 2)(4, 'n/a')",3.75,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 5, 3, 4, 'n/a', 3, 3, 4, 3)(3, 'n/a')",3.3,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)(1, 'n/a')",1
Q7LXG_O2ni4IKcHonCl49A,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 4, 4, 5, 'n/a', 5, 4, 4, 4)",4.1,"(4, 'n/a', 'n/a', 'n/a', 5, 4, 5, 5, 5, 'n/a', 5, 5, 4, 5)",4.7,"(4, 'n/a', 'n/a', 'n/a', 5, 4, 5, 5, 5, 'n/a', 5, 4, 4, 4)",4.5,"(4, 'n/a', 'n/a', 'n/a', 5, 4, 4, 5, 5, 'n/a', 5, 4, 4, 4)",4.4,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(5, 'n/a')",5.0,"(3, 'n/a')",3.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 4, 4, 5, 'n/a', 5, 4, 4, 4)(4, 'n/a')",4.05,"(4, 'n/a', 'n/a', 'n/a', 5, 4, 5, 5, 5, 'n/a', 5, 5, 4, 5)(5, 'n/a')",4.85,"(4, 'n/a', 'n/a', 'n/a', 5, 4, 5, 5, 5, 'n/a', 5, 4, 4, 4)(3, 'n/a')",3.75,"(4, 'n/a', 'n/a', 'n/a', 5, 4, 4, 5, 5, 'n/a', 5, 4, 4, 4)(4, 'n/a')",4.2,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)(1, 'n/a')",1
p2koA_yl9hYOIv_v7K7VlQ,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 3, 4, 3, 3, 2, 4, 5)",3.4,"(3, 'n/a', 'n/a', 'n/a', 2, 4, 'n/a', 4, 4, 2, 3, 2, 4, 4)",3.2,"(3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 4, 4, 3, 3, 3, 4, 3)",3.5,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 4, 4, 2, 3, 2, 4, 4)",3.3,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 1, 1, 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 3, 4, 3, 3, 2, 4, 5)(4, 'n/a')",3.7,"(3, 'n/a', 'n/a', 'n/a', 2, 4, 'n/a', 4, 4, 2, 3, 2, 4, 4)(4, 'n/a')",3.6,"(3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 4, 4, 3, 3, 3, 4, 3)(3, 'n/a')",3.25,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 4, 4, 2, 3, 2, 4, 4)(4, 'n/a')",3.65,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 1, 1, 1, 1, 1, 1)(1, 'n/a')",1
ldqgdIAmg8samM4vagI23g,"(3, 'n/a', 'n/a', 3, 2, 4, 'n/a', 3, 4, 3, 1, 2, 'n/a', 5)",3.0,"(2, 'n/a', 'n/a', 3, 1, 4, 'n/a', 4, 4, 3, 1, 3, 'n/a', 5)",3.0,"(3, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 4, 3, 1, 1, 'n/a', 5)",2.8,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 3, 4, 2, 1, 2, 'n/a', 5)",2.8,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4, 3)",3.5,"(3, 3)",3.0,"(3, 3)",3.0,"(3, 3)",3.0,"(1, 1)",1,"(3, 'n/a', 'n/a', 3, 2, 4, 'n/a', 3, 4, 3, 1, 2, 'n/a', 5)(4, 3)",3.25,"(2, 'n/a', 'n/a', 3, 1, 4, 'n/a', 4, 4, 3, 1, 3, 'n/a', 5)(3, 3)",3.0,"(3, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 4, 3, 1, 1, 'n/a', 5)(3, 3)",2.9,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 3, 4, 2, 1, 2, 'n/a', 5)(3, 3)",2.9,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1, 1)",1
C7WpipKDgb5gxwCbjT4__A,"(2, 'n/a', 'n/a', 'n/a', 2, 4, 'n/a', 5, 4, 2, '#', 3, 3, 1)",2.888888888888889,"(2, 'n/a', 'n/a', 'n/a', 1, 4, 'n/a', 5, 4, 2, '#', 5, 3, 1)",3.0,"(1, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 5, 4, 2, '#', 4, 3, 1)",3.0,"(2, 'n/a', 'n/a', 'n/a', 2, 4, 'n/a', 5, 4, 1, '#', 4, 3, 1)",2.888888888888889,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 1, 1, 1, 1, 1, 1)",1,"(3,)",3.0,"(4,)",4.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"(2, 'n/a', 'n/a', 'n/a', 2, 4, 'n/a', 5, 4, 2, '#', 3, 3, 1)(3,)",2.9444444444444446,"(2, 'n/a', 'n/a', 'n/a', 1, 4, 'n/a', 5, 4, 2, '#', 5, 3, 1)(4,)",3.5,"(1, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 5, 4, 2, '#', 4, 3, 1)(3,)",3.0,"(2, 'n/a', 'n/a', 'n/a', 2, 4, 'n/a', 5, 4, 1, '#', 4, 3, 1)(3,)",2.9444444444444446,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 1, 1, 1, 1, 1, 1)(1,)",1
7FYgW4Teblr-UZzLWJr57A,"(3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 3, 4, 3, 2, 3, 4, 4)",3.4,"(2, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 4, 4, 3, 2, 5, 4, 3)",3.4,"(3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 3, 4, 3, 2, 4, 4, 2)",3.3,"(3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 3, 4, 3, 2, 4, 4, 3)",3.4,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 1, 1, 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 3, 4, 3, 2, 3, 4, 4)(4, 'n/a')",3.7,"(2, 'n/a', 'n/a', 'n/a', 3, 4, 'n/a', 4, 4, 3, 2, 5, 4, 3)(4, 'n/a')",3.7,"(3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 3, 4, 3, 2, 4, 4, 2)(4, 'n/a')",3.65,"(3, 'n/a', 'n/a', 'n/a', 4, 4, 'n/a', 3, 4, 3, 2, 4, 4, 3)(4, 'n/a')",3.7,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 'n/a', 1, 1, 1, 1, 1, 1, 1)(1, 'n/a')",1
KqU94jAVjAJfHfRWVl1uOg,"(4, 'n/a', 'n/a', 2, 3, 4, 4, 3, 4, 'n/a', 3, 2, 'n/a', 3)",3.2,"(4, 'n/a', 'n/a', 2, 2, 3, 4, 2, 4, 'n/a', 3, 3, 'n/a', 4)",3.1,"(4, 'n/a', 'n/a', 2, 4, 4, 4, 2, 4, 'n/a', 3, 2, 'n/a', 3)",3.2,"(4, 'n/a', 'n/a', 2, 3, 4, 4, 2, 4, 'n/a', 3, 2, 'n/a', 3)",3.1,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 2, 3, 4, 4, 3, 4, 'n/a', 3, 2, 'n/a', 3)(4, 'n/a')",3.6,"(4, 'n/a', 'n/a', 2, 2, 3, 4, 2, 4, 'n/a', 3, 3, 'n/a', 4)(3, 'n/a')",3.05,"(4, 'n/a', 'n/a', 2, 4, 4, 4, 2, 4, 'n/a', 3, 2, 'n/a', 3)(3, 'n/a')",3.1,"(4, 'n/a', 'n/a', 2, 3, 4, 4, 2, 4, 'n/a', 3, 2, 'n/a', 3)(3, 'n/a')",3.05,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
WjXxlYQDojK5GHF2uTKx2Q,"(5, 'n/a', 3, 'n/a', 3, 4, 5, 4, 4, 'n/a', 4, 3, 'n/a', 3)",3.8,"(3, 'n/a', 3, 'n/a', 4, 4, 5, 4, 4, 'n/a', 4, 4, 'n/a', 2)",3.7,"(4, 'n/a', 3, 'n/a', 3, 4, 5, 4, 4, 'n/a', 4, 1, 'n/a', 3)",3.5,"(4, 'n/a', 3, 'n/a', 3, 4, 5, 4, 4, 'n/a', 4, 2, 'n/a', 3)",3.6,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"(5, 'n/a', 3, 'n/a', 3, 4, 5, 4, 4, 'n/a', 4, 3, 'n/a', 3)(4,)",3.9,"(3, 'n/a', 3, 'n/a', 4, 4, 5, 4, 4, 'n/a', 4, 4, 'n/a', 2)(4,)",3.85,"(4, 'n/a', 3, 'n/a', 3, 4, 5, 4, 4, 'n/a', 4, 1, 'n/a', 3)(4,)",3.75,"(4, 'n/a', 3, 'n/a', 3, 4, 5, 4, 4, 'n/a', 4, 2, 'n/a', 3)(4,)",3.8,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1,)",1
vDJ5UxOqRin_uFbGjRTDlg,"(4, 'n/a', 'n/a', 2, 3, 4, 'n/a', 'n/a', 4, 2, 3, 3, 4, 4)",3.3,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 4, 3, 3, 4, 4, 4)",3.2,"(3, 'n/a', 'n/a', 2, 3, 4, 'n/a', 'n/a', 4, 3, 3, 3, 4, 3)",3.2,"(3, 'n/a', 'n/a', 2, 3, 4, 'n/a', 'n/a', 4, 2, 3, 3, 4, 4)",3.2,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 2, 3, 4, 'n/a', 'n/a', 4, 2, 3, 3, 4, 4)(4, 'n/a')",3.65,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 'n/a', 4, 3, 3, 4, 4, 4)(4, 'n/a')",3.6,"(3, 'n/a', 'n/a', 2, 3, 4, 'n/a', 'n/a', 4, 3, 3, 3, 4, 3)(4, 'n/a')",3.6,"(3, 'n/a', 'n/a', 2, 3, 4, 'n/a', 'n/a', 4, 2, 3, 3, 4, 4)(4, 'n/a')",3.6,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)(1, 'n/a')",1
q2KkKB466PWGQGpyvaG8dg,"(5, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 2, 3, 4, 4, 4)",3.7,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 'n/a', 4, 3, 3, 5, 3, 4)",3.6,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 2, 3, 4, 4, 4)",3.6,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 2, 3, 4, 4, 4)",3.6,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)",1,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"(5, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 2, 3, 4, 4, 4)(4,)",3.85,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 'n/a', 4, 3, 3, 5, 3, 4)(4,)",3.8,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 2, 3, 4, 4, 4)(4,)",3.8,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 2, 3, 4, 4, 4)(4,)",3.8,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)(1,)",1
