id,cogency_crowd,cogency_mean_crowd,effectiveness_crowd,effectiveness_mean_crowd,reasonableness_crowd,reasonableness_mean_crowd,overall_crowd,overall_mean_crowd,argumentative_crowd,argumentative_majority_crowd,cogency_experts,cogency_mean_experts,effectiveness_experts,effectiveness_mean_experts,reasonableness_experts,reasonableness_mean_experts,overall_experts,overall_mean_experts,argumentative_experts,argumentative_majority_experts,cogency,cogency_mean,effectiveness,effectiveness_mean,reasonableness,reasonableness_mean,overall,overall_mean,argumentative,argumentative_majority
yM0QMzxyOY6Jrt-1u5Dh7A,"(5, 'n/a', 'n/a', 4, 4, 4, 4, 'n/a', 4, 5, 3, 3, 'n/a', 3)",3.9,"(4, 'n/a', 'n/a', 4, 3, 4, 5, 'n/a', 4, 4, 3, 5, 'n/a', 5)",4.1,"(4, 'n/a', 'n/a', 4, 3, 4, 4, 'n/a', 4, 5, 3, 2, 'n/a', 4)",3.7,"(4, 'n/a', 'n/a', 4, 3, 4, 5, 'n/a', 4, 4, 3, 3, 'n/a', 4)",3.8,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 1, 1, 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"(5, 'n/a', 'n/a', 4, 4, 4, 4, 'n/a', 4, 5, 3, 3, 'n/a', 3)(4,)",3.95,"(4, 'n/a', 'n/a', 4, 3, 4, 5, 'n/a', 4, 4, 3, 5, 'n/a', 5)(4,)",4.05,"(4, 'n/a', 'n/a', 4, 3, 4, 4, 'n/a', 4, 5, 3, 2, 'n/a', 4)(4,)",3.85,"(4, 'n/a', 'n/a', 4, 3, 4, 5, 'n/a', 4, 4, 3, 3, 'n/a', 4)(4,)",3.9,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 1, 1, 1, 1, 'n/a', 1)(1,)",1
Zz88w6yp2mldw6psF8KB1w,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 3, 3, 2, 2, 2, 'n/a', 2)",2.5,"(2, 'n/a', 'n/a', 3, 1, 3, 'n/a', 2, 3, 2, 2, 3, 'n/a', 1)",2.2,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 3, 3, 2, 1, 'n/a', 2)",2.4,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 3, 2, 2, 2, 'n/a', 2)",2.4,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 3, 3, 2, 2, 2, 'n/a', 2)(4, 'n/a')",3.25,"(2, 'n/a', 'n/a', 3, 1, 3, 'n/a', 2, 3, 2, 2, 3, 'n/a', 1)(4, 'n/a')",3.1,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 3, 3, 2, 1, 'n/a', 2)(4, 'n/a')",3.2,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 3, 2, 2, 2, 'n/a', 2)(4, 'n/a')",3.2,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1, 'n/a')",1
STrhSX0i6GgO-73T8kr1rw,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 2, 3, 3)",3.0,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 4, 4, 2)",3.2,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 2, 3, 'n/a', 2, 3, 3, 2)",3.1,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 3, 3, 2)",3.0,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 2, 3, 3)(4, 'n/a')",3.5,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 4, 4, 2)(4, 'n/a')",3.6,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 2, 3, 'n/a', 2, 3, 3, 2)(4, 'n/a')",3.55,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 3, 'n/a', 2, 3, 3, 2)(4, 'n/a')",3.5,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)(1, 'n/a')",1
rmhMQ7YxBFbnscfCIDemOw,"(2, 'n/a', 'n/a', 'n/a', 2, 4, 1, 3, 3, 'n/a', 3, 1, 2, 2)",2.3,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 3, 2, 3, 'n/a', 3, 1, 3, 2)",2.7,"(4, 'n/a', 'n/a', 'n/a', 1, 4, 1, 2, 3, 'n/a', 3, 1, 2, 1)",2.2,"(3, 'n/a', 'n/a', 'n/a', 2, 4, 2, 2, 3, 'n/a', 3, 1, 3, 1)",2.4,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(1, 'n/a')",1,"(2, 'n/a', 'n/a', 'n/a', 2, 4, 1, 3, 3, 'n/a', 3, 1, 2, 2)(4, 'n/a')",3.15,"(3, 'n/a', 'n/a', 'n/a', 3, 4, 3, 2, 3, 'n/a', 3, 1, 3, 2)(3, 'n/a')",2.85,"(4, 'n/a', 'n/a', 'n/a', 1, 4, 1, 2, 3, 'n/a', 3, 1, 2, 1)(3, 'n/a')",2.6,"(3, 'n/a', 'n/a', 'n/a', 2, 4, 2, 2, 3, 'n/a', 3, 1, 3, 1)(3, 'n/a')",2.7,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)(1, 'n/a')",1
gpEEoXfu4nrjoRvf2lTybQ,"(5, 'n/a', 4, 'n/a', 4, 4, 4, 4, 4, 'n/a', 4, 3, 'n/a', 4)",4.0,"(5, 'n/a', 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 2, 5, 'n/a', 5)",4.2,"(5, 'n/a', 4, 'n/a', 3, 4, 5, 4, 4, 'n/a', 3, 4, 'n/a', 4)",4.0,"(5, 'n/a', 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 3, 4, 'n/a', 4)",4.1,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(5, 'n/a', 4, 'n/a', 4, 4, 4, 4, 4, 'n/a', 4, 3, 'n/a', 4)(4, 'n/a')",4.0,"(5, 'n/a', 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 2, 5, 'n/a', 5)(4, 'n/a')",4.1,"(5, 'n/a', 4, 'n/a', 3, 4, 5, 4, 4, 'n/a', 3, 4, 'n/a', 4)(4, 'n/a')",4.0,"(5, 'n/a', 4, 'n/a', 4, 4, 5, 4, 4, 'n/a', 3, 4, 'n/a', 4)(4, 'n/a')",4.05,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
oOG23-993yJYL-jIHTfByg,"(2, 'n/a', 'n/a', 4, 2, 4, 5, 'n/a', 4, 3, 2, 3, 'n/a', 4)",3.3,"(2, 'n/a', 'n/a', 4, 2, 3, 5, 'n/a', 4, 4, 2, 4, 'n/a', 4)",3.4,"(2, 'n/a', 'n/a', 4, 3, 4, 5, 'n/a', 4, 3, 2, 1, 'n/a', 4)",3.2,"(2, 'n/a', 'n/a', 4, 2, 4, 5, 'n/a', 4, 3, 2, 3, 'n/a', 4)",3.3,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 1, 1, 1, 1, 'n/a', 1)",1,"('n/a', 4)",4.0,"('n/a', 4)",4.0,"('n/a', 4)",4.0,"('n/a', 4)",4.0,"('n/a', 1)",1,"(2, 'n/a', 'n/a', 4, 2, 4, 5, 'n/a', 4, 3, 2, 3, 'n/a', 4)('n/a', 4)",3.65,"(2, 'n/a', 'n/a', 4, 2, 3, 5, 'n/a', 4, 4, 2, 4, 'n/a', 4)('n/a', 4)",3.7,"(2, 'n/a', 'n/a', 4, 3, 4, 5, 'n/a', 4, 3, 2, 1, 'n/a', 4)('n/a', 4)",3.6,"(2, 'n/a', 'n/a', 4, 2, 4, 5, 'n/a', 4, 3, 2, 3, 'n/a', 4)('n/a', 4)",3.65,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 1, 1, 1, 1, 'n/a', 1)('n/a', 1)",1
uohL_Rkp8k_b-mNXtpIJLA,"(4, 'n/a', 'n/a', 3, 5, 4, 'n/a', 4, 4, 4, 4, 4, 'n/a', 5)",4.1,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 4, 4, 4, 4, 3, 'n/a', 5)",3.9,"(4, 'n/a', 'n/a', 3, 5, 4, 'n/a', 4, 4, 3, 4, 4, 'n/a', 4)",3.9,"(4, 'n/a', 'n/a', 3, 5, 4, 'n/a', 4, 4, 4, 4, 4, 'n/a', 5)",4.1,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(4,)",4.0,"(1,)",1,"(4, 'n/a', 'n/a', 3, 5, 4, 'n/a', 4, 4, 4, 4, 4, 'n/a', 5)(4,)",4.05,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 4, 4, 4, 4, 3, 'n/a', 5)(4,)",3.95,"(4, 'n/a', 'n/a', 3, 5, 4, 'n/a', 4, 4, 3, 4, 4, 'n/a', 4)(4,)",3.95,"(4, 'n/a', 'n/a', 3, 5, 4, 'n/a', 4, 4, 4, 4, 4, 'n/a', 5)(4,)",4.05,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1,)",1
cCZoMgWGCQESEw6l0v56XA,"(1, 'n/a', 2, 'n/a', 4, 3, 5, 3, 4, 'n/a', 1, 2, 'n/a', 5)",3.0,"(1, 'n/a', 2, 'n/a', 1, 2, 4, 2, 4, 'n/a', 1, 2, 'n/a', 4)",2.3,"(1, 'n/a', 2, 'n/a', 2, 3, 5, 2, 4, 'n/a', 1, 2, 'n/a', 5)",2.7,"(1, 'n/a', 2, 'n/a', 2, 3, 5, 2, 4, 'n/a', 1, 2, 'n/a', 5)",2.7,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(1, 'n/a', 2, 'n/a', 4, 3, 5, 3, 4, 'n/a', 1, 2, 'n/a', 5)(4, 'n/a')",3.5,"(1, 'n/a', 2, 'n/a', 1, 2, 4, 2, 4, 'n/a', 1, 2, 'n/a', 4)(4, 'n/a')",3.15,"(1, 'n/a', 2, 'n/a', 2, 3, 5, 2, 4, 'n/a', 1, 2, 'n/a', 5)(4, 'n/a')",3.35,"(1, 'n/a', 2, 'n/a', 2, 3, 5, 2, 4, 'n/a', 1, 2, 'n/a', 5)(4, 'n/a')",3.35,"(1, 'n/a', 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
FlxZWMDLomPTEQPxpZJMBQ,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 3, 2, 4, 5)",3.6,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 'n/a', 4, 2, 3, 4, 4, 5)",3.6,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 3, 3, 4, 5)",3.7,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 3, 3, 4, 5)",3.7,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 3, 2, 4, 5)(4, 'n/a')",3.8,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 'n/a', 4, 2, 3, 4, 4, 5)(4, 'n/a')",3.8,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 3, 3, 4, 5)(4, 'n/a')",3.85,"(4, 'n/a', 'n/a', 3, 4, 4, 'n/a', 'n/a', 4, 3, 3, 3, 4, 5)(4, 'n/a')",3.85,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)(1, 'n/a')",1
dLY8uknKjFn8JfOxz3WWCg,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 'n/a', 4, 4, 3, 2, 4, 4)",3.5,"(4, 'n/a', 'n/a', 3, 2, 4, 'n/a', 'n/a', 4, 3, 3, 2, 4, 3)",3.2,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 'n/a', 4, 4, 3, 1, 3, 3)",3.2,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 'n/a', 4, 3, 3, 2, 3, 3)",3.2,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(3, 'n/a')",3.0,"(3, 'n/a')",3.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 'n/a', 4, 4, 3, 2, 4, 4)(4, 'n/a')",3.75,"(4, 'n/a', 'n/a', 3, 2, 4, 'n/a', 'n/a', 4, 3, 3, 2, 4, 3)(3, 'n/a')",3.1,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 'n/a', 4, 4, 3, 1, 3, 3)(3, 'n/a')",3.1,"(4, 'n/a', 'n/a', 3, 3, 4, 'n/a', 'n/a', 4, 3, 3, 2, 3, 3)(4, 'n/a')",3.6,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)(1, 'n/a')",1
0T1dPyOXydbuN_1fQe28vQ,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 3, 3, 2, 3, 2, 'n/a', 3)",2.6,"(3, 'n/a', 'n/a', 2, 2, 3, 'n/a', 3, 4, 2, 3, 3, 'n/a', 3)",2.8,"(3, 'n/a', 'n/a', 2, 3, 4, 'n/a', 3, 3, 2, 3, 2, 'n/a', 3)",2.8,"(3, 'n/a', 'n/a', 2, 2, 4, 'n/a', 3, 3, 2, 3, 2, 'n/a', 3)",2.7,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"(3,)",3.0,"(2,)",2.0,"(2,)",2.0,"(2,)",2.0,"(1,)",1,"(2, 'n/a', 'n/a', 2, 2, 4, 'n/a', 3, 3, 2, 3, 2, 'n/a', 3)(3,)",2.8,"(3, 'n/a', 'n/a', 2, 2, 3, 'n/a', 3, 4, 2, 3, 3, 'n/a', 3)(2,)",2.4,"(3, 'n/a', 'n/a', 2, 3, 4, 'n/a', 3, 3, 2, 3, 2, 'n/a', 3)(2,)",2.4,"(3, 'n/a', 'n/a', 2, 2, 4, 'n/a', 3, 3, 2, 3, 2, 'n/a', 3)(2,)",2.35,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)(1,)",1
Jj_e3DcOw8yi49MjW_tAXQ,"(4, 'n/a', 'n/a', 2, 4, 4, 5, 'n/a', 4, 2, 2, 4, 'n/a', 4)",3.5,"(4, 'n/a', 'n/a', 2, 3, 3, 5, 'n/a', 4, 2, 2, 5, 'n/a', 3)",3.3,"(3, 'n/a', 'n/a', 2, 3, 4, 5, 'n/a', 4, 3, 2, 3, 'n/a', 3)",3.2,"(4, 'n/a', 'n/a', 2, 3, 4, 5, 'n/a', 4, 2, 2, 4, 'n/a', 3)",3.3,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 1, 1, 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 2, 4, 4, 5, 'n/a', 4, 2, 2, 4, 'n/a', 4)(4, 'n/a')",3.75,"(4, 'n/a', 'n/a', 2, 3, 3, 5, 'n/a', 4, 2, 2, 5, 'n/a', 3)(4, 'n/a')",3.65,"(3, 'n/a', 'n/a', 2, 3, 4, 5, 'n/a', 4, 3, 2, 3, 'n/a', 3)(4, 'n/a')",3.6,"(4, 'n/a', 'n/a', 2, 3, 4, 5, 'n/a', 4, 2, 2, 4, 'n/a', 3)(4, 'n/a')",3.65,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 'n/a', 1, 1, 1, 1, 'n/a', 1)(1, 'n/a')",1
XdTHIXT0S5sRNpTcgoVheA,"(4, 'n/a', 'n/a', 2, 2, 4, 5, 3, 2, 'n/a', 3, 3, 'n/a', 5)",3.3,"(4, 'n/a', 'n/a', 2, 3, 4, 5, 3, 3, 'n/a', 4, 4, 'n/a', 3)",3.5,"(4, 'n/a', 'n/a', 2, 2, 4, 5, 2, 3, 'n/a', 2, 2, 'n/a', 2)",2.8,"(4, 'n/a', 'n/a', 2, 2, 4, 5, 3, 3, 'n/a', 3, 3, 'n/a', 3)",3.2,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(4, 'n/a', 'n/a', 2, 2, 4, 5, 3, 2, 'n/a', 3, 3, 'n/a', 5)(4, 'n/a')",3.65,"(4, 'n/a', 'n/a', 2, 3, 4, 5, 3, 3, 'n/a', 4, 4, 'n/a', 3)(4, 'n/a')",3.75,"(4, 'n/a', 'n/a', 2, 2, 4, 5, 2, 3, 'n/a', 2, 2, 'n/a', 2)(4, 'n/a')",3.4,"(4, 'n/a', 'n/a', 2, 2, 4, 5, 3, 3, 'n/a', 3, 3, 'n/a', 3)(4, 'n/a')",3.6,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
gFX9EbkSjp_VEh_ne_xxcg,"(2, 'n/a', 'n/a', 1, 3, 4, 5, 3, 3, 'n/a', 2, 3, 'n/a', 4)",3.0,"(2, 'n/a', 'n/a', 1, 2, 4, 5, 2, 2, 'n/a', 2, 4, 'n/a', 4)",2.8,"(2, 'n/a', 'n/a', 1, 2, 4, 5, 1, 3, 'n/a', 2, 2, 'n/a', 3)",2.5,"(2, 'n/a', 'n/a', 1, 2, 4, 5, 2, 3, 'n/a', 2, 3, 'n/a', 4)",2.8,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"(2, 'n/a', 'n/a', 1, 3, 4, 5, 3, 3, 'n/a', 2, 3, 'n/a', 4)(4, 'n/a')",3.5,"(2, 'n/a', 'n/a', 1, 2, 4, 5, 2, 2, 'n/a', 2, 4, 'n/a', 4)(4, 'n/a')",3.4,"(2, 'n/a', 'n/a', 1, 2, 4, 5, 1, 3, 'n/a', 2, 2, 'n/a', 3)(4, 'n/a')",3.25,"(2, 'n/a', 'n/a', 1, 2, 4, 5, 2, 3, 'n/a', 2, 3, 'n/a', 4)(4, 'n/a')",3.4,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1, 'n/a')",1
apHxOT8T_pyCwDyr7c1MvA,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 5, 3, 4, 'n/a', 1, 4, 4, 3)",3.6,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 4, 'n/a', 1, 5, 4, 3)",3.5,"(3, 'n/a', 'n/a', 'n/a', 4, 4, 4, 2, 4, 'n/a', 1, 4, 4, 3)",3.3,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 3, 4, 'n/a', 1, 4, 4, 3)",3.5,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)",1,"(4,)",4.0,"(4,)",4.0,"(3,)",3.0,"(3,)",3.0,"(1,)",1,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 5, 3, 4, 'n/a', 1, 4, 4, 3)(4,)",3.8,"(4, 'n/a', 'n/a', 'n/a', 3, 4, 4, 3, 4, 'n/a', 1, 5, 4, 3)(4,)",3.75,"(3, 'n/a', 'n/a', 'n/a', 4, 4, 4, 2, 4, 'n/a', 1, 4, 4, 3)(3,)",3.15,"(4, 'n/a', 'n/a', 'n/a', 4, 4, 4, 3, 4, 'n/a', 1, 4, 4, 3)(3,)",3.25,"(1, 'n/a', 'n/a', 'n/a', 1, 1, 1, 1, 1, 'n/a', 1, 1, 1, 1)(1,)",1
H6Q1gfesJJJxY1r0nZg2Og,"(3, 'n/a', 'n/a', 4, 3, 4, 'n/a', 3, 4, 3, 3, 3, 'n/a', 5)",3.5,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 4, 4, 3, 5, 'n/a', 5)",3.4,"(3, 'n/a', 'n/a', 3, 4, 4, 'n/a', 2, 4, 3, 3, 3, 'n/a', 5)",3.4,"(3, 'n/a', 'n/a', 3, 3, 4, 'n/a', 2, 4, 3, 3, 3, 'n/a', 5)",3.3,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)",1,"('n/a', 5)",5.0,"('n/a', 5)",5.0,"('n/a', 5)",5.0,"('n/a', 5)",5.0,"('n/a', 1)",1,"(3, 'n/a', 'n/a', 4, 3, 4, 'n/a', 3, 4, 3, 3, 3, 'n/a', 5)('n/a', 5)",4.25,"(2, 'n/a', 'n/a', 3, 2, 4, 'n/a', 2, 4, 4, 3, 5, 'n/a', 5)('n/a', 5)",4.2,"(3, 'n/a', 'n/a', 3, 4, 4, 'n/a', 2, 4, 3, 3, 3, 'n/a', 5)('n/a', 5)",4.2,"(3, 'n/a', 'n/a', 3, 3, 4, 'n/a', 2, 4, 3, 3, 3, 'n/a', 5)('n/a', 5)",4.15,"(1, 'n/a', 'n/a', 1, 1, 1, 'n/a', 1, 1, 1, 1, 1, 'n/a', 1)('n/a', 1)",1
-mk43pUPy6AD22PTSN77Tg,"(2, 'n/a', 'n/a', 2, 3, 4, 5, 3, 3, 'n/a', 4, 4, 'n/a', 1)",3.1,"(2, 'n/a', 'n/a', 2, 2, 4, 5, 4, 3, 'n/a', 4, 5, 'n/a', 1)",3.2,"(2, 'n/a', 'n/a', 2, 3, 4, 5, 3, 3, 'n/a', 4, 2, 'n/a', 1)",2.9,"(2, 'n/a', 'n/a', 2, 2, 4, 5, 3, 3, 'n/a', 4, 3, 'n/a', 1)",2.9,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)",1,"(3,)",3.0,"(2,)",2.0,"(2,)",2.0,"(2,)",2.0,"(1,)",1,"(2, 'n/a', 'n/a', 2, 3, 4, 5, 3, 3, 'n/a', 4, 4, 'n/a', 1)(3,)",3.05,"(2, 'n/a', 'n/a', 2, 2, 4, 5, 4, 3, 'n/a', 4, 5, 'n/a', 1)(2,)",2.6,"(2, 'n/a', 'n/a', 2, 3, 4, 5, 3, 3, 'n/a', 4, 2, 'n/a', 1)(2,)",2.45,"(2, 'n/a', 'n/a', 2, 2, 4, 5, 3, 3, 'n/a', 4, 3, 'n/a', 1)(2,)",2.45,"(1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1, 'n/a', 1, 1, 'n/a', 1)(1,)",1
XW7Fr5axJRyYzHBDgdVbMw,"('n/a', 3, 'n/a', 4, 2, 4, 'n/a', 'n/a', 4, 2, 1, 3, 4, 4)",3.1,"('n/a', 4, 'n/a', 4, 2, 3, 'n/a', 'n/a', 5, 3, 1, 5, 4, 3)",3.4,"('n/a', 4, 'n/a', 4, 3, 3, 'n/a', 'n/a', 4, 2, 1, 3, 4, 3)",3.1,"('n/a', 4, 'n/a', 4, 2, 3, 'n/a', 'n/a', 4, 2, 1, 3, 4, 3)",3.0,"('n/a', 1, 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)",1,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(4, 'n/a')",4.0,"(1, 'n/a')",1,"('n/a', 3, 'n/a', 4, 2, 4, 'n/a', 'n/a', 4, 2, 1, 3, 4, 4)(4, 'n/a')",3.55,"('n/a', 4, 'n/a', 4, 2, 3, 'n/a', 'n/a', 5, 3, 1, 5, 4, 3)(4, 'n/a')",3.7,"('n/a', 4, 'n/a', 4, 3, 3, 'n/a', 'n/a', 4, 2, 1, 3, 4, 3)(4, 'n/a')",3.55,"('n/a', 4, 'n/a', 4, 2, 3, 'n/a', 'n/a', 4, 2, 1, 3, 4, 3)(4, 'n/a')",3.5,"('n/a', 1, 'n/a', 1, 1, 1, 'n/a', 'n/a', 1, 1, 1, 1, 1, 1)(1, 'n/a')",1
